m,Re_a_11,Im_a_11,Re_a_21,Im_a_21,Re_a_22,Im_a_22,Re_a_31,Im_a_31,Re_a_41,Im_a_41,Re_a_51,Im_a_51,Re_a_61,Im_a_61,I_11,I_21,I_22,I_31,I_41,I_51,I_61,I_sum_basis,I_total
2.0521008403361343,0.8280917898161402,-0.43366641526655114,-0.492866933411787,0.6810883289887181,-0.13398807522096978,0.13148268697243115,0.3117043033207044,0.29294718801221636,1.1832321255875173,0.8868394243820478,0.37282679784336237,-0.7658167401247999,0.1867364392682781,-0.29287902419346495,0.8738025720910392,0.7067991259353832,0.035240501274910574,0.18297762767291054,2.1865224276606363,0.7254751006455108,0.12064862056311154,4.831465975843502,4.979070033659581
2.063025210084034,0.8135416847773336,-0.4213607539768115,-0.4797060320296357,0.6613102111102368,-0.13235560113195471,0.12977577120200276,0.2928778129921968,0.27033014520827325,1.1478116293505207,0.9154373107413687,0.3984457965384277,-0.7465440655594918,0.20445064786477316,-0.2983398634920727,0.8393949578622495,0.6674490724842839,0.03435975594207566,0.1588558007514183,2.1554970063696866,0.716087094601237,0.13080674156079405,4.702450429571745,4.853016584330428
2.073949579831933,0.7990496271818568,-0.4096340996095319,-0.4670092082454302,0.6429245089148281,-0.1307487923686901,0.12801614329385536,0.27610341901391106,0.24760919985659544,1.1115194658193976,0.9415314611836247,0.42246238704479333,-0.7258942305480334,0.22292357492422243,-0.30287716337320225,0.8062804022623762,0.6314495247493965,0.03348337964970374,0.13754341384479477,2.1219570152940106,0.7053969024105061,0.14142949634999286,4.57754013456078,4.731262117721986
2.084873949579832,0.7846565764967596,-0.39845912820334384,-0.45481874720844867,0.6258185082930492,-0.1291625039614898,0.12620713095445601,0.2612982357498942,0.22494063248341878,1.074557923698094,0.9651234781226825,0.44478753343928135,-0.7040161648485216,0.24208197938760376,-0.30641017144778593,0.7744556198881839,0.5985088981344,0.032611192333357075,0.11887505614804775,2.086138059405983,0.6934747102710206,0.15249087791088178,4.456554414091874,4.61361827491843
2.095798319327731,0.7703981132583048,-0.38780651685447776,-0.44317078984311087,0.6098842950486614,-0.12759194443382957,0.12435238742091112,0.2483645965427832,0.20246788999283008,1.0371235542793453,0.9862328568660115,0.4653476145297386,-0.6810651649284394,0.2618504301517682,-0.3088727898897544,0.7439071474267581,0.5683592023171693,0.031743220541685824,0.10267821929400822,2.0482805148031167,0.6803981612275205,0.16396804810494642,4.339334513715205,4.499908833832729
2.1067226890756303,0.7563040655182501,-0.3776465871066156,-0.43209081587043313,0.5950187669841307,-0.12603276619141046,0.12245579596747577,0.23720550375900956,0.1803162716777337,0.9994069551558495,1.0048966555934702,0.4840843503347202,-0.6572015676613909,0.2821415601531463,-0.31020051545260524,0.7146127842727081,0.5407498062228917,0.030879680119886795,0.08878040884532376,2.008631550436828,0.666251558775578,0.17582821975271345,4.225734008425929,4.389963158489418
2.1176470588235294,0.7424043759353548,-0.36795092245366945,-0.4215880360884488,0.5811200506098072,-0.1244810452325588,0.12052127682709943,0.22770986003951832,0.15859782653217813,0.9615894601166025,1.0211680215052459,0.5009563487830063,-0.6325885609023553,0.3028579305052595,-0.31033298645209845,0.6865521387424699,0.5154369853936601,0.030020908790224683,0.07700505093994789,1.9674384179522775,0.6511255507705139,0.1880294885502069,4.115608541139301,4.2836258603153725
2.1285714285714286,0.7287085794164617,-0.3586853472793686,-0.41165695730191615,0.5680899434538593,-0.12293327558945821,0.1185534026240104,0.21976420377489078,0.1374103122853924,0.9238426071277233,1.0351149485642546,0.5159383418447694,-0.6073906536688007,0.3239007946754334,-0.30922461734328566,0.659671372068079,0.4921876343484807,0.029167499520884398,0.06717789918318079,1.924948119485728,0.6351157787497432,0.20053158876247873,4.008799892118575,4.18075108300775
2.1394957983193277,0.7152409960913167,-0.34982279599426463,-0.4023014689073689,0.5558458963150562,-0.12138640483785786,0.11655624764838797,0.213253690571027,0.1168343773848835,0.8863265753188349,1.0468190486356437,0.5290210159612171,-0.5817717985332,0.34516600608052056,-0.30683984676246173,0.6339456710869439,0.4708111323353149,0.02832001814533267,0.05912740828107671,1.8814049187028483,0.6183216608971926,0.21329026331478895,3.905221072763498,4.081204332792151
2.150420168067227,0.7020096332205232,-0.34133534283209893,-0.39350414207905104,0.5443038833990569,-0.1198377932527856,0.11453435786328531,0.20805846261927968,0.09693642773687815,0.8491887044592518,1.056373528678167,0.5402122532472153,-0.555893988247661,0.3665446987768798,-0.30315182310739575,0.6093273414007201,0.4511122273166641,0.02747921582285249,0.0526849948898852,1.8370464878731447,0.6008474047283241,0.2262560440547713,3.8047537160863616,3.9849083117405195
