1.12	0	0
1.1600000000000001	0	0
1.2000000000000002	0	0
1.2400000000000002	0	0
1.28	0	0
1.32	0	0
1.36	0	0
1.4000000000000001	0	0
1.4400000000000002	0	0
1.48	0	0
1.52	0	0
1.56	0	0
1.6	-203.8542	28.97102
1.6400000000000001	-172.2055	23.84629
1.6800000000000002	-176.2319	66.0324
1.7200000000000002	-281.2717	42.48428
1.7600000000000002	-173.3058	47.81126
1.8000000000000003	-170.6497	18.15216
1.84	-114.9801	16.78619
1.8800000000000001	-111.4863	7.139694
1.9200000000000002	-113.4891	5.078047
1.96	-101.3674	5.367533
2.	-78.67033	5.782326
2.04	-77.22029	4.620946
2.08	-68.10623	5.803247
2.12	-65.20921	4.607991
2.16	-56.78399	7.110833
2.2	-54.09394	8.397433
2.24	-47.52887	11.75499
2.2800000000000002	-29.37589	15.79839
2.3200000000000003	-31.76416	11.57869
2.3600000000000003	-19.13231	17.88147
2.4000000000000004	-8.478818	16.39879
2.4400000000000004	-21.19977	14.23341
2.4800000000000004	-5.784122	31.54392
2.52	-17.20785	15.27416
2.56	-13.09446	18.24682
2.6	-4.49914	18.13046
2.64	-30.91752	9.103913
2.68	-34.05329	50.77725
2.72	-22.15515	15.97357
2.7600000000000002	-18.94072	24.12817
2.8	-33.94796	31.86487
2.84	-12.99405	26.71561
2.88	-9.145548	29.61181
2.92	-18.55557	16.00691
2.96	-22.91537	19.67543
