2.4000000000000004	367.2245	928.825	146.4722	277.222	166.4827	130.5802	142.2962	177.5627	110.6075	78.06496	132.187	107.1347	-2.8481481775239588	0.0	3.586412502740824	-0.14798329077736058	1.7031334738664137	4.737237407478258	0.3360357458022519	0.0	0.6224514319044545	0.28621287884312097	0.36730890440533664	0.2144718180715948
2.4400000000000004	425.6427	731.408	179.6566	422.7909	151.526	14.63528	192.7279	601.4653	584.5086	583.7272	727.8743	31.90148	-3.1013450817861234	0.0	2.5773713396513265	-0.3700057871655183	1.4408054258368352	2.0503552093776225	0.3304175309400821	0.0	2.944976077364876	0.2484198682862861	1.1088020887383911	6.905957181534707
2.4800000000000004	250.4118	649.5323	315.4069	401.2532	22.50215	69.88078	198.8762	295.8092	92.69807	190.5109	69.31394	92.71372	-2.5834574772859553	0.0	3.0865870314168653	-0.10095197323703946	0.9945217690421568	5.093365907228245	0.37327356712402726	0.0	0.550132492617593	0.5505452629856897	0.6728081950817705	0.7710958883090556
2.52	276.563	369.1167	348.0276	267.2586	294.9759	4.875893	122.5538	189.3726	211.2291	230.2142	168.1372	15.14063	-3.180420731659523	0.0	2.779622536833382	-0.30033363968930626	1.580590416425388	4.148581309478946	0.3402922547820156	0.0	0.19219408643328878	0.2665843824764171	0.46250474686271376	1.83997671200073
2.56	338.5644	469.9516	381.4604	319.2267	46.1222	76.16959	123.8249	135.4345	126.8403	127.4603	79.50232	78.5889	-3.449665955847068	0.0	2.828833840422614	-0.22854144077069669	2.112835902203917	1.1579350270442088	0.279911891177571	0.0	0.21079231494254036	0.3184670870187517	0.6720800437178385	0.4452090575742256
2.6	273.1712	579.6824	207.9182	483.1422	22.67384	139.4442	132.3116	116.5432	91.77072	108.2416	39.6674	103.1755	-3.0330733690484193	0.0	3.3578127679731105	-0.07852480650817767	2.0252523132791134	-1.1826167751942123	0.49283071528074124	0.0	0.4824695681762769	0.31643622190113113	0.8239357314131839	0.3485820451302131
2.64	135.1546	387.7183	277.3466	824.9601	45.16899	223.5017	45.75694	91.53665	73.52501	109.3203	43.14486	91.08771	-2.8706131829910038	0.0	3.073096962749181	-0.5396125205511972	2.3897477469302353	-1.6810789698394384	0.33559766816000125	0.0	0.2933615729263645	0.15889325666511453	0.591469045154752	0.2133364813931725
2.68	260.385	333.6444	347.4262	473.7567	91.43393	29.65281	205.716	261.0955	299.0405	546.7703	385.5002	79.27528	-2.787712312449301	0.0	3.0720403927799005	-0.5943420316364598	3.463685836662488	-1.2585722825105288	0.9340975976734871	0.0	0.22120582192456453	0.8862301976082907	0.9489751332833373	1.7879711362790551
2.72	139.6501	366.9397	329.0589	255.6127	50.86811	232.2765	67.75035	180.7339	208.0364	167.6319	67.18442	68.74496	-2.631007052894364	0.0	3.5689248272346163	-0.3866803137732217	2.7252675734055973	-1.198808194664963	0.19755381803323818	0.0	0.13688741241768418	0.2787913897977906	0.5844521234300339	0.24701365650795426
2.7600000000000002	262.7106	396.4983	385.5755	220.0166	123.8763	105.171	134.1533	325.9188	331.3048	246.5299	112.9879	70.93498	-2.7825318261635315	0.0	3.4727908703042925	-0.33057792669834035	3.584266794958422	-1.2064925302956437	0.2863542505125325	0.0	0.34348236758881084	0.4211160089809202	0.6848083808867826	0.4409476616725562
2.8	126.128	334.6384	310.5594	366.8819	27.06409	101.7289	142.6226	307.8335	297.2549	183.6601	95.76877	45.97743	-3.1404988381197425	0.0	3.077671540531828	-0.5925036763353342	2.9877659306635853	-1.1012882717756307	0.35541116942741646	0.0	0.3825583696787867	0.5561468972199655	0.8099158505977639	0.9415827912365153
2.84	96.49309	282.0805	234.5292	378.7055	75.02878	71.16965	78.82128	129.3019	93.00866	188.7355	119.5629	65.10004	-3.0096557454223434	0.0	3.0787913263266145	-0.22678895566876917	1.8886108352063276	-0.6038828739924869	0.5062547406895305	0.0	0.46045293779406926	0.46627535617872234	0.33917088073760926	0.8017918665285059
2.88	127.4152	334.0593	192.2958	489.7422	5.439104	76.52961	137.587	147.1661	91.91868	108.7302	64.06668	59.22243	-3.629725989721717	0.0	3.061492669978398	-0.15961992449918236	1.7170379884182772	0.27695669968809433	0.418294335179221	0.0	0.6397356020198796	0.516823581974982	1.0246266042439567	1.0378472987948886
2.92	105.5448	247.3062	278.4742	308.935	64.3565	211.9627	108.8552	130.2817	113.8964	132.8593	93.3542	63.45292	-3.4119146586593563	0.0	3.3252903026914487	-0.3238557910842842	3.001127089312718	-1.0136647148109557	0.32756845546912655	0.0	0.16535107961724868	0.27937328257040556	0.3931999911940465	0.5240534338684434
2.96	152.8314	340.5483	166.7732	272.9973	38.59631	165.8331	56.61781	99.09639	55.93982	82.98534	31.71843	62.66106	-3.0426122566356844	0.0	3.049868654987068	-0.399948655812733	2.513037107159414	-0.44984028874439286	0.45914795511235307	0.0	0.6496466287102545	0.3434010352456679	0.860514341876481	0.47298126023073495
