2.2	-39830.240244369015	5.387421101407679	-14.10114545701777	2.9374267884405234	0.19596402081542783	22.80132935823572	-7.698977741073493	33.11448501449957	-6.287816225430583	31.488253945078622	12.948236119925086	-13.541272449659246	53.358228005779615	-4.749912961920312	-22.027663137998704
2.24	-35534.19473096917	4.886478242485466	-13.199425538254491	4.501073236865215	-0.276037625241783	22.313511660381305	-7.273084982746214	34.728428797707	-5.986988360658726	30.69471603582612	11.786510792974568	-13.01217074266456	48.50379662160712	-5.3966383323312686	-19.18415528879748
2.28	-31957.486877853997	4.389572372259935	-12.33947706638982	5.715503927548207	-0.6459728432501918	22.34262888871953	-6.763993123813351	35.52319970003912	-5.778531113574336	29.842218835925312	10.592805465939904	-12.540090458603236	44.43185400156444	-5.886198965547091	-15.88426198578348
2.32	-29010.583648603162	3.918420037162952	-11.406495305055412	6.61906421332393	-0.8706077652054822	22.667674655549508	-6.195568231403567	35.50658838157837	-5.672649188070442	29.06683199874003	9.327678164229447	-12.081031310935971	41.18856048487053	-6.285002387822421	-12.441676230522006
2.36	-26559.05188449171	3.4820997459041854	-10.36686441667745	7.236105779508005	-1.0244262537047306	23.05013168326996	-5.613877989140213	34.750135580719224	-5.645965357454442	28.467883883298942	8.030755251335258	-11.636206348464114	38.69535565601355	-6.543860806079153	-9.113398159827508
2.4	-24458.023385370696	3.024309814052505	-9.25764577067649	7.548676487134382	-1.2122974494356724	23.30845302338151	-5.097254559795027	33.38680354266734	-5.7050413740076795	28.046542215013254	6.735720666860791	-11.184512585500215	36.832354071640836	-6.540931748014918	-6.092310276187441
2.44	-22583.179134193313	2.57438061735078	-8.070459122320102	7.63234517728114	-1.3892362621713845	23.288708837409807	-4.684352385356066	31.619961769894893	-5.7692349405809455	27.799627275858004	5.544842315857485	-10.696483490116087	35.36894534416693	-6.377279326440537	-3.5110326436431776
2.48	-20847.59520194254	2.013306530194744	-6.899106229211057	7.413744776784631	-1.8889398106148945	22.9225781317757	-4.4731225258933796	29.671447207828393	-5.901371419319169	27.60557708610509	4.4950369676018225	-10.196555562940512	34.19899616307224	-5.791936030241606	-1.3601381739619822
2.52	-19210.254527460198	1.4188636489881639	-5.7446007662802385	7.0135633692114805	-2.535246777216732	22.257412491379068	-4.417564196585895	27.702120024823422	-5.980971010730563	27.37090270134789	3.686344467117545	-9.693876913047905	33.160052088039485	-5.008456877438495	0.35736340064361877
2.56	-17665.59049025327	0.777513368313799	-4.635098571408275	6.48397160920878	-3.568512385291338	21.301455021534437	-4.588640811315109	25.871326332430353	-6.015708524018352	26.97767324039467	3.141465736836676	-9.221498019723857	32.200635288216965	-3.847955285313686	1.7720570209811233
2.6	-16228.985515638657	0.06405964098199105	-3.5617581249838928	5.893804748467636	-4.862440336211334	20.11877802579827	-4.9513527609486525	24.284310934471925	-5.989020009734295	26.410825995409418	2.897236153810698	-8.801232090644387	31.190236122035788	-2.4650198858798245	2.9885301951033902
2.64	-14921.154435334689	-2.248866032726061	-2.072148318433703	5.508806586106238	-8.945147589432159	17.321357773454963	-6.743053172218863	22.559595436019443	-7.814882722261658	26.48729063177096	4.10074051010394	-8.096931882179282	28.711181209466826	1.871187464661725	5.760045193506498
2.68	-13751.230511751884	-2.481949654179274	-1.2368696349990007	4.757297134480511	-8.90908189736784	16.524716281797634	-6.799070186759618	21.569917218064873	-7.062307050644844	25.412440738201642	3.614285480176809	-7.797923832539814	27.917761329294386	1.7578623529181576	6.18833191462084
2.72	-12718.736218549202	-2.7255999228169756	-0.4311626663054012	4.024724778166367	-8.569764528298247	15.786808752984603	-6.80041458073164	20.90864391204618	-6.395177501384539	24.35555108488412	3.2210721118752352	-7.503677958721088	27.062503320299548	1.5355028545851412	6.639695326247541
2.76	-11809.23744651571	-2.8455865708032975	0.3160425989888869	3.2934949461273133	-8.03254721649916	15.148597965907175	-6.65362550543871	20.52581576842045	-5.742346204905664	23.324351884286543	2.7961522274685344	-7.228810819369956	26.234715196407954	1.1100019173084903	7.0543848037122325
2.8	-10999.953419115864	-2.906867104304218	0.9896030478645316	2.633625093522594	-7.373709576238642	14.649773961963593	-6.4737616254314	20.164585923958846	-5.222402641799763	22.350696349031562	2.3523246319773414	-6.88238830770664	25.400098201412543	0.5797604363517125	7.508402991509141
2.84	-10267.000852872914	-3.056188453400065	1.676576558781432	2.043222506177977	-6.798163743668054	14.1299477172981	-6.269771107245369	19.76028188729657	-4.964068224304802	21.53940399278335	1.8369535023091368	-6.4551952557878804	24.450122741479884	0.09634224280603738	8.075862591174443
2.88	-9590.867607838574	-3.0138301582372407	2.2926294445439304	1.6402509604535946	-6.144322267559344	13.757154134738212	-5.9167558568629435	19.287157099074136	-4.595213516784107	20.701372097828997	1.356173224888987	-6.106531166118554	23.633886678678877	-0.5149518972471363	8.5179174586623
2.92	-8959.412377467735	-2.9641297785435903	2.8460555582856273	1.3792247416096721	-5.80546111084717	13.39066886838568	-5.709853605725407	18.63118128594338	-4.235458792588253	19.870569461793487	0.944474455295851	-5.769331305921489	22.837010392476667	-0.8873190016119415	8.976691556648184
2.96	-8367.88319589417	-2.906356918472686	3.5363353504215804	1.183857810806109	-5.494283134446796	13.30881313472078	-5.374313220350732	17.981935170137106	-4.072183781405395	19.16674885814677	0.5174152141194185	-5.323683407096356	21.857860014289205	-1.2717132496739814	9.2624717354187
